5.493133583021223704e-02	4.230767043154931351e+00
5.548619780829518872e-02	3.473328788701973036e+00
5.604105978637814039e-02	3.767932204564257148e+00
5.659592176446109207e-02	3.844347349236755473e+00
5.715078374254404375e-02	4.368358919681543107e+00
5.770564572062699543e-02	4.622600696575166701e+00
5.826050769870994711e-02	4.724739494065894441e+00
5.881536967679289879e-02	4.309930390088857699e+00
5.937023165487585047e-02	4.096840232317467745e+00
5.992509363295880215e-02	3.957076011410648242e+00
6.047995561104175383e-02	4.212859690606704177e+00
6.103481758912470551e-02	3.927133970942399355e+00
6.158967956720765718e-02	4.121817354389314403e+00
6.214454154529061580e-02	3.975580176733267468e+00
6.269940352337356748e-02	4.312384045700691004e+00
6.325426550145651916e-02	4.726912961530586266e+00
6.380912747953947084e-02	3.102964912883323656e+00
6.436398945762242252e-02	3.473289355390113631e+00
6.491885143570537420e-02	3.594561288250574638e+00
6.547371341378832588e-02	3.506821342689157017e+00
6.602857539187127756e-02	3.778879839858810818e+00
6.658343736995422923e-02	3.191191925389968542e+00
6.713829934803718091e-02	3.409784980427875478e+00
6.769316132612013259e-02	3.623283898161000938e+00
6.824802330420308427e-02	2.825416725846241928e+00
6.880288528228603595e-02	2.974000424046274293e+00
6.935774726036898763e-02	2.746036672577108817e+00
6.991260923845193931e-02	3.548186220985085626e+00
7.046747121653489099e-02	3.435908111408567667e+00
7.102233319461784267e-02	3.293074218673423204e+00
7.157719517270079435e-02	3.958993338473387968e+00
7.213205715078374602e-02	3.200415500495604082e+00
7.268691912886669770e-02	3.098525994088473734e+00
7.324178110694964938e-02	3.589584623785750050e+00
7.379664308503260106e-02	3.522851569058897958e+00
7.435150506311555274e-02	3.431304341125404722e+00
7.490636704119850442e-02	3.483076297704591706e+00
7.546122901928145610e-02	3.566001215613266329e+00
7.601609099736440778e-02	3.737705951170305241e+00
7.657095297544735946e-02	3.550803082010835166e+00
7.712581495353031114e-02	3.244698490772930821e+00
7.768067693161326281e-02	3.423366494666548299e+00
7.823553890969621449e-02	3.277454723322587693e+00
7.879040088777916617e-02	3.296381374568772671e+00
7.934526286586211785e-02	2.889556028553653455e+00
7.990012484394506953e-02	3.186182024231097198e+00
8.045498682202802121e-02	3.493816377350736690e+00
8.100984880011097289e-02	2.982874742944779722e+00
8.156471077819392457e-02	2.937912583084661300e+00
8.211957275627687625e-02	2.538428383528237742e+00
8.267443473435982793e-02	2.962764513329758209e+00
8.322929671244277960e-02	2.516310848883227091e+00
8.378415869052573128e-02	3.128103896287474317e+00
8.433902066860868296e-02	3.329007914283160563e+00
8.489388264669163464e-02	2.946670740721786697e+00
8.544874462477458632e-02	2.848082997339282052e+00
8.600360660285753800e-02	2.765797779997222872e+00
8.655846858094048968e-02	2.888916510903022594e+00
8.711333055902344136e-02	2.810132413176757549e+00
8.766819253710639304e-02	2.644431718052885572e+00
8.822305451518934472e-02	3.148511474165970547e+00
8.877791649327229639e-02	4.619301056992763499e+00
8.933277847135526195e-02	2.394284206172197838e+00
8.988764044943821363e-02	2.154511472857028487e+00
9.044250242752116531e-02	2.829263652241011062e+00
9.099736440560411699e-02	2.779952323265926672e+00
9.155222638368706867e-02	2.632881048616097619e+00
9.210708836177002035e-02	2.369217886831243014e+00
9.266195033985297203e-02	2.915165166036506328e+00
9.321681231793592370e-02	3.108344625131806538e+00
9.377167429601887538e-02	2.448677573486284231e+00
9.432653627410182706e-02	2.366190746718585647e+00
9.488139825218477874e-02	2.083906285103276801e+00
9.543626023026773042e-02	2.472902513055203144e+00
9.599112220835068210e-02	2.531312918937609791e+00
9.654598418643363378e-02	2.539232693921137596e+00
9.710084616451658546e-02	2.805161454426238876e+00
9.765570814259953714e-02	2.367171310567741216e+00
9.821057012068248881e-02	2.253535797368516835e+00
9.876543209876544049e-02	2.440679531642785172e+00
9.932029407684839217e-02	2.414709395837219663e+00
9.987515605493134385e-02	2.422018773309673634e+00
1.004300180330142955e-01	2.240581175520165669e+00
1.009848800110972472e-01	2.633141721048068540e+00
1.015397419891801989e-01	5.154437797631718610e+00
1.020946039672631506e-01	2.331916533836270844e+00
1.026494659453461022e-01	1.856328098297631790e+00
1.032043279234290539e-01	2.368217753568704786e+00
1.037591899015120056e-01	2.312827512231379945e+00
1.043140518795949573e-01	2.174538729008141491e+00
1.048689138576779090e-01	2.349353975855269283e+00
1.054237758357608606e-01	2.406558522991991911e+00
1.059786378138438123e-01	2.474342438100937791e+00
1.065334997919267640e-01	2.269796806535776756e+00
1.070883617700097157e-01	2.302460317882490948e+00
1.076432237480926674e-01	2.245721013631805540e+00
1.081980857261756190e-01	1.843620175673524431e+00
1.087529477042585707e-01	2.308685843125756865e+00
1.093078096823415224e-01	2.225634130854742487e+00
1.098626716604244741e-01	2.559573639523177402e+00
1.104175336385074258e-01	2.276956570341163832e+00
1.109723956165903774e-01	2.113314090404500689e+00
1.115272575946733291e-01	2.355164798174328666e+00
1.120821195727562808e-01	2.566006389871236415e+00
1.126369815508392325e-01	2.465535877324088077e+00
1.131918435289221841e-01	2.192620230862383224e+00
1.137467055070051358e-01	2.386130375929595537e+00
1.143015674850880875e-01	3.695496909975433564e+00
1.148564294631710392e-01	2.500621594273955584e+00
1.154112914412539909e-01	2.020031366091395775e+00
1.159661534193369425e-01	2.167697988250901986e+00
1.165210153974198942e-01	2.274190885335942713e+00
1.170758773755028459e-01	1.848027118212222542e+00
1.176307393535857976e-01	1.936035684579122229e+00
1.181856013316687493e-01	2.103595807629103920e+00
1.187404633097517009e-01	2.335534328327848019e+00
1.192953252878346526e-01	1.985302865871284794e+00
1.198501872659176043e-01	1.747256709687745602e+00
1.204050492440005560e-01	1.868813543956442613e+00
1.209599112220835077e-01	1.911677890315052641e+00
1.215147732001664593e-01	2.055378581540229455e+00
1.220696351782494110e-01	2.213392995191136414e+00
1.226244971563323627e-01	2.062790184018756801e+00
1.231793591344153144e-01	2.084170944393707092e+00
1.237342211124982660e-01	2.122954661478322791e+00
1.242890830905812316e-01	2.203617892363524344e+00
1.248439450686641833e-01	1.986559378092174200e+00
1.253988070467471350e-01	2.387117375563025057e+00
1.259536690248300728e-01	2.267964299259060290e+00
1.265085310029130383e-01	2.391056726987453640e+00
1.270633929809959761e-01	2.475283824569995073e+00
1.276182549590789417e-01	2.556816544134932645e+00
1.281731169371618795e-01	2.285820089384448472e+00
1.287279789152448450e-01	2.564152117185584334e+00
1.292828408933277828e-01	2.204338231092697331e+00
1.298377028714107484e-01	2.161026329886674979e+00
1.303925648494936862e-01	2.009002573028433325e+00
1.309474268275766518e-01	1.880880725056198299e+00
1.315022888056595896e-01	2.013953890023397530e+00
1.320571507837425551e-01	1.923689847664328934e+00
1.326120127618254929e-01	1.787218139123247340e+00
1.331668747399084585e-01	1.595709130514811669e+00
1.337217367179913963e-01	1.732179952854847826e+00
1.342765986960743618e-01	1.819582985332704350e+00
1.348314606741572996e-01	1.840038945365806144e+00
1.353863226522402652e-01	2.236530052275466307e+00
1.359411846303232030e-01	1.539003615954088966e+00
1.364960466084061685e-01	1.633159067110543150e+00
1.370509085864891063e-01	1.985588794454987038e+00
1.376057705645720719e-01	1.994640188111778789e+00
1.381606325426550097e-01	1.931918506283964776e+00
1.387154945207379753e-01	1.700757645669128681e+00
1.392703564988209131e-01	1.773746985525483932e+00
1.398252184769038786e-01	2.836777980494508355e+00
1.403800804549868164e-01	2.326289487096229180e+00
1.409349424330697820e-01	2.176935177794165899e+00
1.414898044111527198e-01	2.253886300960063149e+00
1.420446663892356853e-01	2.041553125981324435e+00
1.425995283673186509e-01	2.052981562988649866e+00
1.431543903454015887e-01	1.782288006888759879e+00
1.437092523234845542e-01	1.907190583813939799e+00
1.442641143015674920e-01	2.091763496041878501e+00
1.448189762796504576e-01	2.190305962984117283e+00
1.453738382577333954e-01	1.970811762662288302e+00
1.459287002358163610e-01	1.799498099167432308e+00
1.464835622138992988e-01	1.738577006468270625e+00
1.470384241919822643e-01	1.585890135638376552e+00
1.475932861700652021e-01	1.576293431159912384e+00
1.481481481481481677e-01	1.877871698263195777e+00
1.487030101262311055e-01	1.763757094624516686e+00
1.492578721043140710e-01	1.833528984247026150e+00
1.498127340823970088e-01	1.820163803216415355e+00
1.503675960604799744e-01	1.680826922210189034e+00
1.509224580385629122e-01	1.731949006714089467e+00
1.514773200166458778e-01	1.606590833581727384e+00
1.520321819947288156e-01	1.729798377475364246e+00
1.525870439728117811e-01	2.541508704432097421e+00
1.531419059508947189e-01	2.332765063733285515e+00
1.536967679289776845e-01	1.799003583780508508e+00
1.542516299070606223e-01	1.985745327222682377e+00
1.548064918851435878e-01	2.173347632181000133e+00
1.553613538632265256e-01	1.828322418061653298e+00
1.559162158413094912e-01	1.718624606081051054e+00
1.564710778193924290e-01	2.115365066568974495e+00
1.570259397974753945e-01	2.014418024326969370e+00
1.575808017755583323e-01	1.951856697013770514e+00
1.581356637536412979e-01	1.960388220258962422e+00
1.586905257317242357e-01	1.835513741637230023e+00
1.592453877098072013e-01	2.058350490709974778e+00
1.598002496878901391e-01	1.810873317763894486e+00
1.603551116659731046e-01	1.776460368347361429e+00
1.609099736440560424e-01	1.790405763666971017e+00
1.614648356221390080e-01	1.829038758891400551e+00
1.620196976002219458e-01	1.620485160627568533e+00
1.625745595783049113e-01	1.891827628737009936e+00
1.631294215563878491e-01	1.824271151435616023e+00
1.636842835344708147e-01	1.641298154496373396e+00
1.642391455125537525e-01	1.615483041418278587e+00
1.647940074906367180e-01	1.327463209084299267e+00
1.653488694687196559e-01	2.659282367886208309e+00
1.659037314468026214e-01	2.014952648314670469e+00
1.664585934248855592e-01	1.913352669856089427e+00
1.670134554029685248e-01	1.718369313093688344e+00
1.675683173810514626e-01	1.850152555055469383e+00
1.681231793591344281e-01	2.075615571697881467e+00
1.686780413372173659e-01	1.983481725458907219e+00
1.692329033153003315e-01	1.909571503256421776e+00
1.697877652933832693e-01	1.992907591565651559e+00
1.703426272714662348e-01	1.734932873231390449e+00
1.708974892495491726e-01	1.697218417292712500e+00
1.714523512276321382e-01	1.747178296306477696e+00
1.720072132057150760e-01	1.721657835993974706e+00
1.725620751837980416e-01	1.523204730177972976e+00
1.731169371618809794e-01	1.603273684452482861e+00
1.736717991399639449e-01	1.777211421889758114e+00
1.742266611180468827e-01	1.613571372203552068e+00
1.747815230961298483e-01	1.593778464568086584e+00
1.753363850742127861e-01	1.379474525470675284e+00
1.758912470522957516e-01	1.668980719743933472e+00
1.764461090303786894e-01	1.760178666742114872e+00
1.770009710084616550e-01	1.593563487384361155e+00
1.775558329865445928e-01	1.483162193793181372e+00
1.781106949646275583e-01	1.818536134216471423e+00
1.786655569427105239e-01	1.763778423308659526e+00
1.792204189207934617e-01	1.847703962268212319e+00
1.797752808988764273e-01	2.018026126904170159e+00
1.803301428769593651e-01	1.744651378298025302e+00
1.808850048550423306e-01	1.842810080511292137e+00
1.814398668331252684e-01	1.605948962652697265e+00
1.819947288112082340e-01	1.798895261477950758e+00
1.825495907892911718e-01	1.886700427720812367e+00
1.831044527673741373e-01	1.804631957609886594e+00
1.836593147454570751e-01	1.917421854332284292e+00
1.842141767235400407e-01	1.866456386085644237e+00
1.847690387016229785e-01	1.583065540224795509e+00
1.853239006797059441e-01	1.548881884143135768e+00
1.858787626577888819e-01	1.480333682332228395e+00
1.864336246358718474e-01	1.652803731221076600e+00
1.869884866139547852e-01	1.786310872144579953e+00
1.875433485920377508e-01	1.735675228519079516e+00
1.880982105701206886e-01	1.470153756597876393e+00
1.886530725482036541e-01	1.391890215712033863e+00
1.892079345262865919e-01	1.607543242662500926e+00
1.897627965043695575e-01	1.253491205037756462e+00
1.903176584824524953e-01	1.210357040624537195e+00
1.908725204605354608e-01	2.148106804970446593e+00
1.914273824386183986e-01	1.926257887669933444e+00
1.919822444167013642e-01	1.803770390599011009e+00
1.925371063947843020e-01	1.854312414197040626e+00
1.930919683728672676e-01	1.822789912928166167e+00
1.936468303509502054e-01	1.819687745764032583e+00
1.942016923290331709e-01	1.676995859162038416e+00
1.947565543071161087e-01	1.529034264810724908e+00
1.953114162851990743e-01	2.008072246127627469e+00
1.958662782632820121e-01	1.898197776263031100e+00
1.964211402413649776e-01	1.977574973444032214e+00
1.969760022194479154e-01	1.743678833222552571e+00
1.975308641975308810e-01	1.567325817539092281e+00
1.980857261756138188e-01	1.630346282850608119e+00
1.986405881536967843e-01	1.537727173905860667e+00
1.991954501317797221e-01	1.823074990630935366e+00
1.997503121098626877e-01	1.968456896226500108e+00
2.003051740879456255e-01	1.553768891642056671e+00
2.008600360660285911e-01	1.532460981690439539e+00
2.014148980441115289e-01	1.446610845413573321e+00
2.019697600221944944e-01	1.474979423903344244e+00
2.025246220002774322e-01	1.318967887640019709e+00
2.030794839783603978e-01	7.360287223730909156e-01
2.036343459564433356e-01	1.863727076448702391e+00
2.041892079345263011e-01	1.869326808300130205e+00
2.047440699126092389e-01	1.584648775960599831e+00
2.052989318906922045e-01	1.800392238038565296e+00
2.058537938687751423e-01	1.615504370204557949e+00
2.064086558468581079e-01	1.722869450305550387e+00
2.069635178249410457e-01	1.902134255817896857e+00
2.075183798030240112e-01	1.494913253716301016e+00
2.080732417811069490e-01	1.716277962398592871e+00
2.086281037591899146e-01	1.769509225444243050e+00
2.091829657372728524e-01	1.906874846619800667e+00
2.097378277153558179e-01	1.813933029061889801e+00
2.102926896934387557e-01	1.731414024641832139e+00
2.108475516715217213e-01	1.678584965654790429e+00
2.114024136496046591e-01	1.487290054524943894e+00
2.119572756276876246e-01	1.614372139262945316e+00
2.125121376057705624e-01	1.784660303620702271e+00
2.130669995838535280e-01	1.741972265598455527e+00
2.136218615619364936e-01	1.701584583850154431e+00
2.141767235400194314e-01	1.649010838003127644e+00
2.147315855181023969e-01	1.628461204432104292e+00
2.152864474961853347e-01	1.438848845403851939e+00
2.158413094742683003e-01	4.453182667760675062e-01
2.163961714523512381e-01	1.680120696231650612e+00
2.169510334304342036e-01	1.677029758986042784e+00
2.175058954085171414e-01	1.764070343333528745e+00
2.180607573866001070e-01	1.692518692439444195e+00
2.186156193646830448e-01	1.674222842850062287e+00
2.191704813427660103e-01	1.692050880909638622e+00
2.197253433208489481e-01	1.724818753610186883e+00
2.202802052989319137e-01	1.351962232877610859e+00
2.208350672770148515e-01	1.655991510769795338e+00
2.213899292550978171e-01	1.843568883609898235e+00
2.219447912331807549e-01	1.927418369029936684e+00
